y,x2,x3,e,u
15.184795,1.5827035,7.8734279,5.3050489,4.7286644
.024877653,.0076166978,-.80019259,-1.7584949,-.18254645
.43782258,.61575782,.77709305,-4.7931585,-1.9550283
14.137902,.57094109,8.509037,10.527196,4.0579238
-3.8461237,2.1820304,-4.086689,-2.4697125,-2.9414651
.24362004,2.0502753,1.0196983,-3.4007871,-3.8263535
11.087315,1.3128364,4.9061832,5.1139636,3.8682952
2.008234,.093086362,.49130344,2.8922825,.42384428
5.3935313,.071285702,4.3014874,.15303688,.020758359
10.269234,2.516084,9.5249472,-2.0410249,-2.7717974
-6.1680446,.53001446,-5.2071376,-6.824307,-2.4909213
.15017563,2.321214,-3.8201718,.51493728,.6491335
-5.9634728,1.0751064,-2.2117136,-9.1394186,-5.8268657
13.023832,.0007169898,11.180785,8.3932152,.84233046
.085970521,.01234758,-.67048162,-2.4101563,-.25589544
3.355355,.0025118084,3.2784934,-9.1416903,-.92565012
4.2841601,.099991903,2.9583216,1.5056849,.22584663
5.4302597,.54147887,3.2683063,1.6736133,.62047446
4.6715736,.005798284,3.5482204,1.142429,.11755496
2.7202086,1.5491168,-2.3795364,2.9164755,2.5506282
3.1451626,.025737925,1.4595112,5.8467221,.65991348
3.4935977,.94233662,2.9452794,-2.4406435,-1.3940183
-2.9991305,1.9355768,.17869705,-5.7252955,-6.1134043
-4.5042644,.045339208,-6.5220304,7.9272037,.97242695
-5.9490156,2.4670157,1.9879277,-8.5518503,-11.403959
9.1143351,.26328644,7.5443263,1.3241171,.30672273
-1.2536161,3.3041217,2.7837968,-4.7609844,-8.3415346
-.062075734,.74306756,.4902032,-4.8678303,-2.2953465
-5.6609459,.017991278,-6.7481089,.63462651,.069171526
3.5273633,2.2945421,-2.1670961,1.9241346,2.3999174
5.8832736,2.0065484,-2.7491832,5.0992837,5.6259084
9.8702631,.029792348,8.3717976,4.0790997,.46867293
6.9279261,.12016552,5.1115003,4.3493757,.69626009
6.6128707,.070039876,6.1490526,-4.4898686,-.6062218
4.4908514,1.1683749,-.59569401,4.2651625,2.9181707
-4.7423649,2.2692435,-2.4743161,-4.4850111,-5.537292
-2.0984941,.14397497,-3.8955839,3.7974551,.65311474
-4.0406651,1.8083436,-2.650852,-4.1807156,-4.1981568
12.94279,2.0982902,6.1222811,3.23912,3.722219
1.9895622,.0042639775,.92099851,.62957472,.064299718
-.48014104,.019060705,-1.1566482,-3.1274765,-.34255359
-.12981379,.047405031,-.83373433,-2.7766976,-.34348449
3.8793683,.91162658,1.6110609,.64172763,.35668075
-7.6335764,.12607981,-7.7048106,-6.469862,-1.0548457
-7.1727738,.056159999,-8.5864258,2.7911611,.35749191
5.5233674,.69249928,3.5722382,.57956374,.2586301
-2.933902,.18078409,-5.6864028,8.2551594,1.5717167
-1.9275198,.041877124,-3.2180867,2.0563319,.24868982
-1.6055092,2.512651,-3.8628018,-.92555833,-1.2553583
1.004392,.11889314,-.029268615,-.53455198,-.085232481
1.044602,1.4091792,-1.1998234,-.20476754,-.16475384
9.2675209,.048144121,7.2277336,7.9924784,.99164325
6.3787632,2.4218783,4.5088468,-1.1838549,-1.5519618
6.4638672,.17291105,5.2435112,.25445688,.047444891
-.61739248,.20587593,-3.524271,8.3818846,1.7010026
14.557017,.096934855,13.457178,.019560443,.0029040887
2.4061162,.21847911,2.097569,-4.3487563,-.90993184
4.951807,.59405959,.64056361,6.8437781,2.7171838
-3.2609477,.89622778,-7.2772813,3.8680022,2.1201057
6.1208806,1.8080043,-1.5958366,4.8891459,4.9087129
-3.7351639,.22328199,-6.3179832,6.4237895,1.3595372
-4.6970749,.90954244,-4.7581849,-3.3318825,-1.8484325
1.211046,.016374907,-.19387303,3.5913966,.38854405
-2.2129893,.73587871,-2.3178658,-3.4854994,-1.6310023
11.306695,2.6355388,6.0232601,1.1623158,1.6478958
8.5812588,1.7455845,4.7758908,1.0894241,1.0597833
14.634096,.5680415,13.01986,.12029146,.046194416
3.4150429,.47867373,1.9596492,-.068604901,-.023280172
-9.191371,.057768788,-11.30189,8.1681767,1.0527505
-8.1761103,.15241173,-9.7856741,2.5944221,.4571524
-4.0496702,1.6573123,-1.1215087,-6.0145769,-5.5854735
-2.9095531,.46982324,-4.0862131,-.87534457,-.29316306
8.3270674,1.6333072,-.80227906,7.0866895,6.4960394
-9.4583502,.97446179,-4.2289762,-12.267467,-7.203836
-1.5416895,.097693868,-2.3656132,-1.839273,-.27377015
6.61619,.01355545,5.49158,1.0400509,.11105426
4.5387592,2.0126259,-.19756466,1.5580562,1.7236978
-7.590939,.34096625,-9.2101231,1.0285953,.27821767
11.446922,3.073293,-1.1963257,5.2362895,8.5699549
2.3723593,.016716033,.95709151,3.6781011,.39855173
-6.6497278,1.7463901,-11.89296,2.5656128,2.4968417
3.2621508,.56146413,2.2606559,-1.47077,-.55996931
-4.3144488,.2882106,-5.7998967,.80800146,.19723743
-.81214702,1.3201362,-6.2450519,4.0953813,3.1127687
-4.0144625,.67246991,-4.9561028,-1.6753122,-.73082972
2.0688264,.0063692313,.65212291,3.9767013,.41033438
.56590021,.44333431,-1.3938146,1.6053255,.51638049
2.7947845,.1528178,.017848929,9.2065525,1.6241179
-3.0373421,.0086071417,-4.7514215,6.7636437,.70547217
-3.184531,.024198117,-4.6666317,4.0848026,.45790252
-.048393756,.49935028,-3.4062488,5.3149467,1.8585048
4.240716,3.4906209,2.9770246,-1.7487191,-3.2269297
.60570031,.60148364,.30984378,-3.2580256,-1.3056271
1.3225172,.034815591,1.0708712,-6.6705084,-.78316969
-.77771974,.7936722,1.754841,-8.7075653,-4.3262329
-2.9834969,.0044251485,-3.7390761,-2.4345925,-.24884596
6.7461543,.022557406,4.5951242,10.140959,1.1284727
-3.7538404,.12929423,-4.790802,-.56079137,-.092332684
8.1089058,.17028706,7.5113997,-3.093714,-.57278115
1.3464688,1.4707264,-.75061864,-.44727722,-.37363893
11.905391,.53235519,11.3952,-2.7914443,-1.0221643
4.1548834,.33995467,5.4992576,-9.9427929,-2.6843288
10.167082,2.5528686,-3.5156605,7.3595037,10.129873
3.293952,.26973337,2.0294087,-.022098383,-.0051901741
4.9017096,2.8005643,.82956767,.18101782,.27157781
21.009287,4.8365993,3.6612728,4.5711064,11.511415
1.9025692,.063969366,1.4284525,-4.4690995,-.58985269
-4.4896278,.073951006,-5.6090751,.33214694,.045495994
-4.5651593,1.9467121,-9.3161983,1.6810144,1.804327
4.0707064,.19011365,2.7694967,.56955796,.11109617
6.4391932,.41464615,4.822371,.65786219,.20217623
5.0349083,1.3583007,1.7480866,1.1917096,.92852098
.65170538,.21879271,-1.5994564,4.9302154,1.0323691
-14.523297,.86145651,-10.801998,-10.519048,-5.582756
3.4645431,.17005917,2.3441167,-.26824194,-.049632695
-7.1795683,.021766899,-8.7290983,4.7596202,.52776313
4.5871572,.66747892,-.31129664,7.4491148,3.2309749
3.1732781,.073211022,1.1743939,6.7762499,.92567307
.51065367,.69911188,-2.6558092,3.2640009,1.467351
1.6715149,.30154157,-.28818995,2.6245611,.65816325
-5.7418284,.64157587,-3.5506845,-9.1084356,-3.8327198
6.5583997,.044265527,4.8372355,5.5423183,.67689866
3.7172556,1.1841046,4.491221,-4.2743449,-2.95807
.59617907,.2975789,-1.0141097,1.2569258,.3127099
-1.7454453,.24481061,-3.5376332,2.4611702,.54737729
17.490906,2.7552643,5.4167356,5.62989,8.3189068
.69659734,.003743496,-.46697539,1.5689262,.15982926
23.883202,6.4091101,4.1655092,3.7247319,12.308581
1.5518651,.2776075,2.0756307,-7.5433202,-1.8013731
5.7369766,.33068702,3.5135865,3.3643305,.89270329
-6.0805044,.88997912,-7.766861,-.37362674,-.20362267
-3.500725,.47549132,-4.0930786,-2.6148009,-.88313764
1.7796324,1.1019318,-.10451158,-.33456099,-.2177878
5.7252259,.67966664,3.4314983,1.3961221,.614061
2.4411647,1.4507744,6.3046331,-7.6500373,-6.3142428
6.3286843,.0078819552,5.8593988,-5.1817541,-.53859657
1.8648853,.56798786,-1.2716271,4.084764,1.5685246
1.5593417,.27755034,.60788786,-1.3657055,-.32609656
2.915802,1.1518455,-1.4563973,3.2849226,2.2203538
-.52816272,.0090809166,-1.4260734,-1.0634183,-.11117023
4.7582321,.033049673,4.0616708,-2.8876946,-.33648813
5.9623299,3.5679457,-2.4561732,2.0438497,3.8505573
9.1166573,.47225052,5.0617023,7.6837549,2.5827041
-3.0696893,.051111881,-3.3195848,-6.3813491,-.8012163
.95770842,.041570764,-.52968287,3.6910138,.44582051
-5.4310408,2.426405,-12.936949,3.10653,4.0795031
-6.5715895,.35038298,-8.6968803,2.8158855,.77490777
-2.9290671,1.6006154,-7.6079421,2.3083882,2.0782597
2.09934,.95577139,-1.9827151,3.679419,2.1262836
8.7477865,1.8417141,5.9511118,-.04411887,-.045039061
5.1172819,3.4044762,3.7772479,-1.7003535,-3.0644419
13.463715,.23161881,12.731804,-2.3155077,-.49970832
10.521936,2.0006196,2.4436603,4.6147513,5.0776563
-6.7973056,.056649085,-8.8396616,7.6813579,.98570675
4.0244021,.039278068,2.7116034,2.2862158,.27352065
3.592886,.026703028,2.3565853,1.8490946,.20959768
4.0606694,.049311571,2.3792455,5.0708642,.63211256
7.6933904,.41636938,4.3158474,6.3636303,1.9611734
-3.9524114,.37398353,-4.7532334,-1.9971354,-.57316142
1.1574209,1.1446965,.58259279,-2.3349037,-1.5698684
-2.4842503,1.2677801,1.0607786,-7.9205446,-5.812809
2.1936245,.019440595,.75025952,3.8636823,.42392436
2.9993176,.086852811,1.6119165,2.0954883,.30054834
5.9168272,.023312377,4.4004965,4.4155035,.4930183
4.0045552,.12139864,4.1741319,-8.0334835,-1.2909753
-6.2733793,1.1097806,-6.0002613,-3.638623,-2.3828988
-2.0893009,.18936926,-5.7167158,12.523052,2.4380457
1.8842205,.014234674,.091396838,7.2685623,.77858901
3.8914065,.48338684,1.6003864,2.36362,.8076334
-5.6039577,1.480644,-1.9226795,-7.3328104,-6.161922
-.46707937,.21303308,-1.1887529,-2.3792746,-.49135956
-1.9035143,.35675073,-3.4048984,.51956236,.14463337
-18.047806,2.1649866,-3.3296604,-15.123241,-17.883131
2.4915943,.27318066,1.1233757,.40169841,.09503796
3.4188275,.55945265,1.1216643,1.9427426,.73771048
-1.2294949,1.154148,1.7321508,-7.555738,-5.1157937
-5.2561483,.45560864,-6.9298291,.66525126,.21807224
-3.0069351,.55362594,-2.6638217,-5.0336356,-1.8967392
7.8432398,.20926902,5.7556992,4.291904,.87827164
10.421616,4.0258369,-2.92553,3.9383006,8.3213081
.94571948,1.9639201,-4.6353011,2.4188514,2.6171005
3.6647954,.008340898,2.7892787,-1.2750664,-.13282424
3.5381973,.000033202494,2.5422313,-.040665861,-.0040672612
3.2574308,1.8804539,1.4844496,-1.0646453,-1.1074728
.52422476,.028387172,-1.2435709,6.4750438,.73940849
-1.0253253,.36529481,-.8572337,-5.4250855,-1.5333863
2.065089,1.6288575,-.39005443,-.18996996,-.173714
-2.1324389,2.4969726,-2.809262,-2.0913446,-2.8201494
-.57435524,.23331565,-1.5405641,-1.2328509,-.2671068
.34685302,3.0913854,-6.5337715,1.6948724,2.7892392
3.4017658,.96865332,2.7434177,-2.2424192,-1.3103054
9.8643627,2.3961408,4.4031549,1.5908741,2.0650666
-5.6175733,.23588376,-8.0853386,5.652339,1.2318814
20.814629,1.3739216,9.8103228,10.966726,8.6303835
-3.3535259,.09669552,-3.9162424,-3.599508,-.53397894
5.4076128,.15936512,6.1738639,-10.716767,-1.9256161
-.22744572,.51548052,-1.2490708,-1.3804861,-.49385548
14.338346,2.5280106,6.5520511,3.1218965,4.2582836
10.977933,.39189565,7.6308317,6.6065879,1.9552053
-11.218268,.019473644,-12.265084,.2491577,.027341774
7.7943892,.46536499,6.1328835,.58957285,.19614057
5.6668987,.35765627,1.8164189,8.9403591,2.4928236
-7.2214007,.011644723,-7.681993,-5.2073336,-.55105233
4.8265963,.22785051,1.8074315,8.3735523,1.7913144
10.030982,.29896915,9.5340109,-3.2146199,-.80199808
4.669663,.1578829,4.9228225,-7.8854966,-1.4110422
4.3775945,.99009746,.17493014,3.7182953,2.2125669
-7.5034251,1.4569225,-3.1391649,-8.2335567,-6.8211827
.93822956,.044749945,-.1043039,-.018112104,-.0022164683
4.9501405,.099630453,3.7041183,.97714853,.14639173
26.321072,7.6285386,6.4679327,2.8676105,11.2246
-4.8646693,.2618663,-4.9526019,-5.0834341,-1.1739335
9.6734819,1.4026662,4.0722022,3.9916155,3.1986136
-1.4657168,.83122951,-3.6296725,.64529997,.33272618
-16.749136,2.585578,-6.8607059,-9.6741199,-13.474008
3.4738841,1.4317689,5.6896291,-5.6962891,-4.6475139
2.0257685,.033731572,1.3238257,-2.8390582,-.33178878
-1.7311112,.5485183,-2.1397014,-3.0458255,-1.1399281
8.5413837,.027986603,6.8925085,5.4467077,.62088817
-4.1620517,.21638124,-4.805582,-2.751569,-.57285088
-2.6276972,2.3044658,-.04432502,-4.7018714,-5.8878379
-.17617914,.019956427,-1.2289542,.29841021,.032818623
.18933842,.1839688,-1.2269918,1.2103139,.23236139
-5.1828222,.99047267,-6.1814132,-1.6663666,-.99188197
15.864529,5.6182055,.2414009,3.0954294,9.0049219
25.324244,6.5817347,2.0047507,4.6412191,15.737759
1.2399626,.092322446,1.4324533,-8.7903833,-1.2848132
2.1511884,.0027898743,1.3551987,-2.039551,-.20680015
-4.2883425,1.3799509,-2.7519541,-4.9575458,-3.9163394
-4.0303674,.38644731,-8.254509,9.677577,2.8376944
-.69085139,.14608976,-2.314939,2.7622769,.47799787
6.061378,.071364038,3.3524711,12.068974,1.6375427
6.1147828,.26285109,5.4137745,-2.427748,-.56184292
-.25798234,.024121812,-.8802489,-3.5860434,-.40185526
2.5021474,.33462584,-.1100935,4.7794743,1.2776152
10.529236,3.0563192,6.4259953,.028818589,.046921261
6.04983,.52456045,3.8589787,1.8391585,.66629076
8.4004669,.37485623,6.5954986,1.4964153,.43011183
-1.5251535,.41016737,-1.7445327,-3.9031525,-1.1907881
.77221876,.18435937,-.5742777,.84367454,.16213711
7.2825065,.48652086,-.74068266,19.042883,6.5366683
3.2517316,.055858999,2.8249121,-4.9170785,-.62903941
12.964025,3.0846019,-4.4215679,8.0989981,13.300992
7.3767996,.10794994,4.8911934,8.9472742,1.3776563
9.1929712,.91827327,-.57924646,14.046556,7.8539443
5.8322692,1.5848234,-.49085164,4.188983,3.7382975
13.078047,.099130102,11.997705,-.12561388,-.018787447
6.7987871,1.7563931,.59092253,3.5284028,3.4514713
-4.2169342,1.5770035,-3.8153672,-3.3523519,-2.9785705
-4.3883276,1.8225641,-5.4928799,-1.6988453,-1.7180117
.34636724,.092500851,-.71040136,-.24432239,-.035732254
3.8742523,.24166325,1.5685083,4.8185163,1.0640807
.66870952,.82365084,-.59260136,-1.0986949,-.56233996
4.9957094,.1074286,2.7956586,7.1081352,1.092622
11.879823,.79252493,7.4688087,5.2764201,2.6184893
.67744553,.039331902,-.33166343,-.25256106,-.03022296
4.1412711,.0019534414,3.2794704,-1.3879719,-.14015284
2.5544252,1.3460727,5.1114759,-6.3426814,-4.9031234
-4.9080052,.15060724,-5.9438806,-.65447634,-.11473207
-7.20823,.00035058591,-8.3100758,1.0131776,.10149536
21.932293,5.2886329,-2.5298924,6.622251,18.173552
-6.1618652,.030167753,-6.5105519,-5.9216013,-.68148082
5.7498698,.1476,4.407434,1.1210345,.1948358
3.3912768,3.7523916e-06,2.446748,-.5547387,-.055474911
-3.2969701,.26979578,-4.3196015,-1.0522202,-.24716431
-6.7409387,.029375123,-7.4501691,-2.7914524,-.32014486
.25948697,.51462358,-2.4633186,3.3813102,1.208182
3.8138173,1.4839973,-.042699188,1.6300727,1.372519
4.1173868,.66617507,2.550571,-.229421,-.099359378
12.323692,.055639751,10.075686,9.328496,1.1923672
4.1433945,.88297737,-1.7918144,7.4835014,4.0522313
36.27615,4.6677217,7.063838,9.6737614,23.54459
-.075785667,.29207969,-1.8008789,1.7599325,.43301353
4.9568233,1.148012,2.6094768,.29574561,.19933432
5.1677389,.087112032,3.9030135,1.2372403,.17761329
8.2619104,.000029644125,7.5614395,-2.9951458,-.29955897
-.78762472,.00004650178,-1.0353457,-7.5215068,-.75232553
-2.8383267,.029636526,-3.0844653,-6.8238087,-.78349787
7.3341556,1.8421147,7.770268,-3.2106199,-3.2782271
11.871561,2.0018885,4.1845384,4.2555594,4.6851339
4.050386,.03666601,3.1510282,-1.1603541,-.1373082
-4.4024572,.010048421,-5.6620092,2.3756781,.24950372
.46887788,.030941172,-1.4987336,8.1117659,.93667036
-4.7537532,.47696525,-5.9163375,-.92879468,-.31438085
-10.252664,.16130458,-11.369678,-.24516898,-.044290338
3.8239591,.08402101,4.0065212,-8.9189396,-1.2665831
-1.8484079,.064180352,-2.1443415,-5.8160777,-.76824671
-1.0489991,.13248888,-3.4431417,7.589149,1.2616538
.95131838,1.0696006,.76678169,-2.9695385,-1.8850639
9.098382,2.4225445,9.3908939,-2.8331692,-3.7150562
.30308408,.3324998,.94991624,-7.4341135,-1.979332
8.2465286,.3467558,6.3602281,1.9736222,.5395447
-3.9165151,.00083007343,-4.536139,-3.7963061,-.38120621
-2.8041463,.87504721,-3.9349413,-1.3845946,-.74425226
.3661626,.50490797,-1.4447756,.86828417,.30603021
2.2533491,.0010110246,1.5633148,-3.0941262,-.31097674
-13.027654,2.6208496,-9.4935379,-5.0729151,-7.1549654
7.4569883,.8537358,3.4641385,4.0600576,2.1391141
3.9304554,.31402028,1.7854688,3.2332044,.83096629
13.950304,1.670614,1.1612648,10.818294,10.118425
8.1514902,.0058978102,7.4445138,-2.9035935,-.29892176
-7.6519794,3.4699864,-.48407617,-6.3421979,-11.63789
-1.4901537,.69257748,-2.2508309,-2.0881107,-.93190026
1.5959188,.46981871,4.0900559,-11.835907,-3.9639559
8.4351149,1.8151762,3.5932407,2.011435,2.0266981
3.3186855,.37983716,2.598561,-2.2755101,-.65971267
-4.402781,1.0093226,-3.2995303,-5.1476312,-3.1125734
4.0526381,.0051654982,3.2136893,-1.6203179,-.16621667
5.1026974,1.2646103,-.7508921,4.9009342,3.5889792
1.6828229,.36788756,-.5624603,3.0900331,.87739569
-3.9242754,1.1408395,-11.797666,8.5506887,5.7325506
3.955148,.0019126261,2.8417554,1.104239,.11147989
1.6117464,.13856497,-.54233772,5.9989619,1.0155191
12.686683,5.1198664,-.37952095,2.6114707,6.9463377
14.525579,2.0369186,4.2607121,6.4624152,7.2279487
-6.3490953,.73527998,-4.5635958,-7.5288243,-3.5207794
9.2196093,1.0488714,7.560885,-.62479877,-.39014667
1.4355621,.56205648,2.6848369,-7.3782754,-2.8113313
7.446876,1.1478761,1.9792335,4.9259224,3.3197665
6.2815142,.56769878,4.188755,1.3678813,.52506042
4.0138607,.96629792,3.3494971,-2.2325933,-1.3019345
1.7184404,.11587608,.51826048,.53377831,.084303901
.31682599,4.4952741,.80282128,-2.5477829,-5.9812694
-2.4037511,.0098805213,-2.9949818,-3.9894106,-.41864979
4.4843707,.28443101,3.4642484,-1.0912124,-.26430857
5.023181,.017379578,2.8945513,10.224054,1.1112503
4.2195764,3.9681008,-3.6228926,1.379222,2.8743682
-3.551733,.98073411,-.91399252,-7.8230562,-4.6184745
4.8524251,.23206656,2.7573965,3.9945784,.86296189
-.94098699,2.0829418,-1.6039733,-2.1200325,-2.4199555
-2.0019484,.0001758625,-3.3281157,3.2570515,.32599154
5.1430292,.066407606,3.927846,1.1169019,.14877558
19.000284,1.8590904,5.9103217,9.9372721,10.230871
-2.5713098,.35199633,-2.0900326,-6.6423397,-1.8332735
16.399822,5.3861489,1.7346209,2.9641359,8.2790518
1.8961771,.0084621115,.29653496,5.6718221,.59118003
-.089812249,.33677635,-1.9848795,2.080162,.5582909
8.4687519,1.0630728,4.8186884,2.5129046,1.5869907
5.6587057,.30194235,2.7820401,6.2745194,1.5747235
-6.9789281,.44491124,-6.526196,-5.8849754,-1.8976434
3.181437,.50746661,1.3323933,.96563476,.34157717
.096131369,.000033631299,-.36497352,-5.3883815,-.53892875
-2.8880243,2.7358093,1.6191186,-5.6154547,-8.2429523
-.32177031,.032821979,-1.5881355,2.0061955,.2335432
1.676035,.052805621,1.5401427,-7.2538996,-.91691327
5.5334077,.67258763,5.9353662,-4.7549291,-2.0745461
5.2408409,.27125895,4.83459,-3.6710522,-.86500812
-4.9772015,.54873312,-4.9869094,-4.111011,-1.5390251
-4.5452003,.00090218027,-4.5837259,-9.5805473,-.96237642
-4.1119456,.32908618,-8.5806503,11.86808,3.1396186
-.75928903,1.176329,-1.3345946,-2.3265126,-1.6010234
.090604782,.078921646,-1.0111562,.16376881,.022839334
9.9470282,.67138129,4.6433039,8.336977,3.6323428
-2.0820537,1.6084181,.067107975,-5.2615929,-4.7575798
-1.1705066,.40329954,-2.8928192,1.057561,.31901306
10.380255,.038664363,8.8389273,4.2123022,.5026632
5.9425578,.74468148,2.7898026,2.981055,1.4080738
5.4746666,.13467337,4.7461634,-2.4272633,-.40617019
7.0840673,1.4679794,2.7605431,2.224901,1.8555446
6.1501427,2.0509028,-.076269269,2.8215427,3.1755092
-11.117124,3.6722734,-4.9963145,-5.5745454,-10.793082
.37886256,1.4022305,-1.1839601,-1.0477991,-.83940786
8.0428553,.69952518,8.3356237,-4.429656,-1.9922936
1.9032301,.0017378764,1.1890041,-2.8503509,-.28751186
1.4046432,.02733125,-.20136349,5.091033,.57867545
7.9575095,1.0495719,5.0318785,1.4021752,.87605935
-9.1176481,.48451605,-9.4770489,-3.2873299,-1.125115
-5.851131,2.1958203,-4.2742395,-3.9841986,-4.7727118
7.3788481,.4449015,8.2845602,-7.2898383,-2.3506138
-1.7648358,.36551353,-2.2190256,-3.2229953,-.91132373
-4.3846478,.15403774,-5.1283178,-2.3182156,-.41036791
3.9554124,.0059051081,3.1412334,-1.8622768,-.19172615
-4.0612764,.021132434,-5.1896396,.96983409,.10723089
6.2293339,.54477984,4.2566929,1.1489606,.42786133
3.153882,1.198264,-.0013840981,1.3688434,.95700222
-6.867732,.43423596,-8.1572065,-.45649078,-.14476143
-4.4596963,.93900973,-7.4570003,1.8582705,1.0582941
5.1442289,.0089385705,4.3625746,-2.1756079,-.22728421
6.7223911,.97231466,-.31562567,8.6422224,5.065702
.065039456,2.3810656,.71174389,-3.1210134,-4.02777
5.1283937,.55867094,3.6131341,-.11444017,-.043411214
-2.3138592,.18293191,-4.1188464,3.2489083,.62205535
6.3015742,3.2521124,1.4733312,.33378449,.57613081
8.9344883,.20097074,7.0951357,3.1841824,.63838196
5.2386565,.049696427,4.6555438,-3.7372091,-.46658388
-8.7450018,.053110719,-9.3275919,-3.7179043,-.4705207
-10.794667,.50107622,-10.857487,-4.1029968,-1.4382567
2.6578178,.014681499,1.6027724,.37603557,.040363941
.89059579,.0083533423,.1693757,-2.7562146,-.28713328
-13.511579,1.0177326,-6.3188505,-15.12723,-9.2104607
-.20125055,2.3029418,6.4589777,-7.9611683,-9.9631701
-5.499856,1.6727105,-.33786806,-8.3672285,-7.8346987
4.8414779,.61212116,.42503214,6.9061732,2.8043246
1.6059413,.81760144,.91466004,-2.2136765,-1.1263201
3.9671695,.19243014,1.9751334,4.075151,.79960603
-.050366797,.013284466,-1.4741398,3.8492119,.41048855
-13.888476,.45674032,-13.938993,-4.2824354,-1.406224
1.9396795,.0021294632,1.3420538,-4.0024223,-.40450373
2.4578466,.4516165,-.33885872,4.1284676,1.3450888
6.6460185,.043606725,4.1395464,12.010058,1.4628655
9.6516142,.61189163,5.3123741,6.718503,2.7273481
1.9364728,1.6330549,-2.5349414,2.0057876,1.8383594
-3.8812914,.28212327,-3.5515311,-6.6866035,-1.6118835
2.7597733,.52828741,-1.197021,6.6690893,2.4285069
5.1231689,1.6483533,3.9786592,-1.627225,-1.5038434
-3.5375388,.69842899,-4.2440658,-2.208081,-.99190199
4.9873633,1.0694029,1.0204315,2.9896398,1.8975288
-4.4144053,.0093266563,-5.0114551,-3.9390764,-.41227683
-4.1411061,.23158684,-5.2727547,-.46312016,-.099938281
9.6345778,.86613446,6.9620042,1.512828,.80643904
-7.3999476,2.6086395,-10.083787,-.65853965,-.92480022
.34050143,.00047038827,.17858024,-8.3658161,-.8385492
13.879814,1.3274176,1.0931475,13.695337,10.459249
8.0474949,.0098620662,7.4970083,-4.3778801,-.45937547
8.0792236,.86748493,9.8457775,-6.8086004,-3.6340392
4.8144007,1.2775953,4.7790246,-3.0349576,-2.2422194
-5.4380827,.026777007,-7.2134643,6.6021218,.74860471
.42221949,.012265695,-.72145283,1.2381333,.13140662
-2.0229619,.048039518,-2.4073765,-5.3509607,-.66362488
-6.0192842,3.1210146,2.7629125,-7.7706442,-12.903212
9.4363966,4.2645788,-6.706028,4.8729548,10.877846
9.0868235,.31242764,7.8010798,-.10414828,-.02668423
-7.8956518,.19507469,-8.8075609,-1.4334776,-.28316537
3.6298926,.089418076,2.5388062,.011528032,.0016682104
-2.0976791,.47256497,-3.8986371,.97653931,.32839307
3.0493031,.96258217,3.7518437,-4.5848331,-2.6651227
-6.6618199,.16926961,-6.2729602,-8.4389791,-1.5581293
-19.412106,4.7013559,.42900723,-10.422613,-25.542469
-2.7965603,.18737534,-4.8988128,4.7234659,.91487712
-4.5373378,.15022199,-6.6952152,5.7543826,1.0076556
-1.0462273,.014160267,-1.755483,-2.8474431,-.30490458
7.494628,.58249325,2.878428,7.7539506,3.0337069
6.7568512,.90405488,-3.6314573,15.369262,8.4842539
8.8384027,.27934456,5.2498965,9.6346636,2.3091617
.059231173,.0007770774,-.77963144,-1.6128781,-.16191447
-7.9541483,1.1237051,-5.2711358,-7.2625203,-4.8067179
-.0078512905,.00051075692,-1.1211252,1.1247593,.11276317
11.118367,.50196958,9.2807493,.95630521,.33564857
-3.9697988,.19245553,-5.5071049,1.7573988,.34485045
5.8555932,.18214121,4.8355451,-.84834099,-.16209303
6.8475995,.056716949,6.3695803,-4.5084486,-.57869756
-.1483866,1.8627976,-8.4924431,5.314393,5.4812589
-7.3053651,.14228944,-8.2669067,-1.0561104,-.18074772
5.9351244,.29488024,4.0058532,2.563817,.63439119
9.3877182,.65364587,5.0808749,6.2161555,2.6531978
-18.147984,3.7967176,-1.5233548,-10.71947,-21.421347
1.4241387,1.5453447,2.0967929,-3.6875226,-3.217999
-7.9443984,.31268182,-9.8782158,2.4230847,.62113577
1.3585923,1.3838491,-2.3668532,1.6940962,1.3415964
-4.1108832,.80992103,-5.1460495,-1.5342879,-.77475482
3.4536171,.13678077,2.5698218,-1.5023752,-.25298554
2.2480419,.0038683547,.87500691,3.6216173,.36916658
4.2888513,.15279877,3.9595001,-4.6680856,-.82344741
-1.0296077,.63301212,-.16845368,-5.988307,-2.4941661
-6.0905166,.026216958,-6.2414756,-7.7382169,-.87525797
38.285885,9.7767258,-3.7818999,6.2728109,31.291058
-6.2385287,1.5563389,-5.3211699,-3.9556124,-3.4736979
-9.0563793,.056060713,-11.111455,7.8029547,.99901509
6.516665,.045503594,5.6920509,-1.7994796,-.22088936
.90137118,.024639091,.095779352,-1.950215,-.21904726
11.50491,.054265305,9.889533,4.4135904,.56111145
1.2695035,.38886562,-1.0614612,3.1997082,.94209909
-2.7413933,.031466138,-3.3682556,-3.4960084,-.40460378
-4.4032402,.69620329,-5.9158435,-.40972844,-.18359999
6.2567921,.65736473,5.7404747,-2.6617546,-1.1410472
.45900154,.015737837,-.52646446,-.28063545,-.030271841
4.796535,.0006509294,4.6522217,-8.5355959,-.85633761
-4.5575528,.18400337,-5.1642246,-3.0069091,-.5773316
-4.1650562,.22342326,-4.6952348,-3.2744772,-.69324493
-.20375669,1.9679873,-1.6485987,-1.4051238,-1.5231453
